name,name_en,biz_no,corp_no,entity_type,ceo_name,biz_type,biz_class,ksic_code,iaf_code,scope_kr,scope_en,address,address_en,tel,email,website,employee_count,headcount_regular,headcount_non_regular,headcount_outsourced,headcount_certified,status,tax_contact_name,tax_email,is_active
주식회사 코스모산전,"COSMOIS Co., Ltd.",305-86-16191,,,임민우,제조업,"부스덕트, 태양광, 수배전반, 직물제 마스크 제조, 철구조물 제작 외","2511, 2811","17B,19A","부스덕트, 태양광발전장치의 설계, 개발 및 제조","Design, Development and Manufacture of Bus Ducts and Photovoltaic Devices",충청남도 금산군 추부면 다복로 600-22,"600-22, Dabok-ro, Chubu-myeon, Geumsan-gun, Chungcheongnam-do, KOREA",,,,0,,,,,,,,True
주식회사 지오스테크놀러지,"XIOS TECHNOLOGY Co., Ltd.",246-87-01149,,,박일하,제조업 외,광통신부품 외,"2612, 2629",19B,"반도체, 광융합소자, 센서 부품 및 모듈의 개발 및 생산","Design and Production of Semiconductor, Optical Convergence, Sensor Component and Modules","광주광역시 북구 첨단벤처소로38번길 20-13, B7동 신기술창업센터 302호 (월출동, 한국광기술원)","#302, B7, 20-13, Cheomdan venture so-ro 38beon-gil, Buk-gu, Gwangju, KOREA",,,,0,,,,,,,,True
동인엔지니어링㈜,"DONG IN ENGINEERING CO., LTD.",123-81-77266,,,박진희,제조업외,산업화자동호설비및콘트롤판넬 외,"2811, 2721","19A,19D","자동제어설비(인버터, 피엘씨, 서보 및 큐비클)에 대한 설계, 개발, 조립 및 설치","Design, Development, Assembling and Installation of Automatic Control Systems including Inverter, PLC, Servo and Cubicles","경기도 안양시 동안구 흥안대로427번길 38, 809호 (관양동, 인덕원성지스타위드)","#809, 38, Heungan-daero 427beon-gil, Dongan-gu, Anyang-si, Gyeonggi-do, KOREA",,,,0,,,,,,,dongin1@dongineng.co.kr,True
삼영이엔씨㈜,"SAMYUNG ENC Co., Ltd.",601-81-26156,,,황재우,제조외,"통신기기,무선항법장치외","2642, 2721","19B,19D","육상 및 선박용 통신, 항해, 어로장비 및 측량기구에 대한 설계, 개발 및 생산","Design, Development and Manufacture of Electronic Equipment for Overland, Marine Communication, Navigation, Fishing and Sounding",부산광역시 영도구 상리로 69 (동삼동),"69, Sangni-ro, Yeongdo-gu, Busan, KOREA",,,www.samyungenc.com,0,,,,,,,,True
주식회사 아트원,"Art One Co., Ltd.",128-86-61430,,,정수균,건설업 외,실내건축 외,"4241, 5911","28C,39A","1. 실내건축공사에 대한 시공 
2. 영화, 비디오물 및 방송 프로그램 제작","1. Construction for interior construction work
2. Production of movies, videos, and broadcast programs","경기도 고양시 일산동구 태극로 60, 1007, 1008호 (장항동, 방송지원센터 빛마루)","#1008, #1007, 60, Taegeuk-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, KOREA",,,,0,,,,,,,,True
주식회사 비어프랜드,"BE A FRIEND CO., LTD.",366-81-01631,,,한진석,"제조업, 건설업, 도매 및 소매업, 서비스","산업용 냉장 및 냉동장비 제조업, 인테리어공사, 축산물 등",2917,18A," 냉각 테이블(펠티어 테이블), 휴대용 냉온기의 제조","Manufacture of Cooling tables (Peltier tables), Portable Coolers","대전광역시 유성구 온천북로 45, 3층 302호(봉명동, 대원빌딩)","#302, 45, Oncheonbuk-ro, Yuseong-gu, Daejeon, KOREA",,,,0,,,,,,,,True
라이언엔지니어링 주식회사,"LION ENGINEERING CO., LTD.",366-81-01631,,,이수미,제조업 외,산업용냉장 및 냉동장비 제조업 외,"2923, 2721","18A,19D",성형롤러머신 및 분체자동화 플랜트의 제조,Manufacture of Mould Roller Machine and Particle Automation Plant,전라남도 광양시 옥곡면 신금산단1길 42,"42, Singeumsandan 1-gil, Okgok-myeon, Gwangyang-si, Jeollanam-do, KOREA",,,www.lion1994.com,0,,,,,,,,True
㈜이알씨,ERC,130-81-75548,,,장석영,제조업,엔지니어링기술개발,"2721, 5822","19D,33B","1. 소음 및 진동 분석 계측 장비의 개발 및 제조
2. 소프트웨어 개발 및 공급  ","1. Development and manufacture of noise and vibration analysis instrumentation equipment
2. Development and supply of software","경기도 수원시 영통구 신원로 88, 103동 1007호","1007ho, 103dong, 88, Sinwon-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, KOREA ",,,http://www.erc.co.kr/,0,,,,,,,,True
㈜이편한자동화기술,"E-PYEONHAN AUTOMATION TECHNOLOGY CO., LTD.",825-86-00081,,,박찬배,"제조업, 도소매","전기, 전자부품, 농업 및 임업용 기계제조, 자동포장기계 및 특수목적용기계",2890,19A,인공지능 인체인식 시스템 개발 및 제조,Development and Manufacture of Artificial Intelligence Human Recognition System,대전광역시 동구 안골로28번길 15-4 (구도동),"15-4, Angol-ro 28beon-gil, Dong-gu, Daejeon, KOREA",,,,0,,,,,,,,True
주식회사 국민,"KUK MIN Co., Ltd.",416-81-09772,,,윤풍식,건설,정보통신공사,"4232, 4231, 4213, 4250","28C,28D","정보통신공사, 전기공사, 건축공사, 포장공사, 시설물유지관리서비스","Information Telecommunication works, Electric works, Construction works, Pavement works and Facility Maintenance works",전라남도 완도군 신지면 명사십리61번길 230 ,"230, Myeongsasimni 61beon-gil, Sinji-myeon, Wando-gun, Jeollanam-do, KOREA ",,,,0,,,,,,,,True
㈜아이에스오탱크,"ISO TANK SERVICE DEPOT Co., Ltd.",617-81-21419,,,정귀영,제조 외,철구조물 외,3401,18A,운반용 탱크 및 컨테이너의 수리,The Repair of Tank Containers and Containers,부산광역시 남구 신선로 294 (용당동),"294, Sinseon-ro, Nam-gu, Busan, KOREA",,,,0,,,,,,,,True
대정소방 주식회사,"DAEJEONG FIRE FIGHTING Co., Ltd.",417-81-50288,,,손경숙,건설업외,"소방공사업,소방점검업외","4220, 7532","28D,35C","소방시설의 시공, 점검 및 안전관리","Construction, inspection and safety management of firefighting facilities",전라남도 여수시 주삼덕양로 203 (주삼동),"203, Jusamdeogyang-ro, Yeosu-si, Jeollanam-do, KOREA",,,,0,,,,,,,,True
대정소방 주식회사,"DAEJEONG FIRE FIGHTING Co., Ltd.",417-81-50288,,,손경숙,건설업외,"소방공사업,소방점검업외","4220, 7532","28D,35C","소방시설의 시공, 점검 및 안전관리","Construction, inspection and safety management of firefighting facilities",전라남도 여수시 주삼덕양로 203 (주삼동),"203, Jusamdeogyang-ro, Yeosu-si, Jeollanam-do, KOREA",,,,0,,,,,,,,True
선경,SEONGYEONG Co.,225-51-00727,,,정왕균,제조업,탱크 외,"2511, 2512",17B,"압력용기탱크, 혼합탱크, 철구조물 및 철의장품의 생산","Production of Pressure Vessel Tanks, Mixing Tanks, Steel Structures and Steel Fittings",경상남도 김해시 한림면 안곡로 520-1,"520-1, Angok-ro, Hallim-myeon, Gimhae-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,,True
주식회사 데이그린,DAYGREEN Inc.,880-81-01291,,,이주현,제조업외,기타직물제품 제조업외,"1412, 1322","04B,04A","직물제품(실내복, 침구류, 커튼 등)의 디자인 및 제조","Design and manufacture of textile products (housewear, bedding, curtains, etc.)","대구광역시 중구 중앙대로81길 96, 201호 (남성로)","#201, 96, Jungang-daero 81-gil, Jung-gu, Daegu, KOREA",,,,0,,,,,,,,True
영신기전,Youngshin Gijeon Co.,883-23-01102,,,채창범,제조업,전동기,"2811, 3402","19A,19D","전동기(산업용, 선박용, 원자력용 등)에 대한 생산 및 수리","Production and repair of electric motors (industrial, marine, nuclear, etc.)",경상남도 창원시 성산구 연덕로15번길 81 (웅남동),"81, Yeondeok-ro 15beon-gil, Seongsan-gu, Changwon-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,,True
주식회사 동호산업,"Dongho Industry Co., Ltd.",202-87-00266,,,최진호,제조업,"부직포, 수세미, 침대커버 외","1322, 1399",04A,"부직포, 수세미, 매트리스 커버, 필터 및 마스크에 대한 제조","Manufacture of Non woven fabric, One time pad(loofah), Waterproof mattress cover, Filter and Mask",충청북도 음성군 금왕읍 금일로284번길 20 ,"20, Geumil-ro 284beon-gil, Geumwang-eup, Eumseong-gun, Chungcheongbuk-do, KOREA",,,,0,,,,,,,,True
㈜하나주방종합가구,"HN SYSTEM CO., LTD.",301-86-05917,,,이재용,제조업,"주방가구, 목재가구",4752,29A,"맞춤가구(씽크대, 붙박이장, 신발장, 진열장, 인조대리석)의 판매","Sales of customized furniture (sink, built-in cabinet, shoe rack, display case, artificial marble)",충청북도 청주시 서원구 남이면 남이가좌길 41 ,"41, Namigajwa-gil, Nami-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do, KOREA",,,,0,,,,,,,,True
주식회사 국민산업,"Kukmin Industry Co., Ltd.",410-81-53038,,,손세현,건설외,시설물유지관리업외,"4232, 4122, 4250","28C,28B,28D","정보통신공사, 토목공사, 시설물 유지관리서비스","Information Telecommnication Works, Civil Works, and Facility Maintenance Works",전라남도 나주시 금천면 고안길 24-12 ,"24-12, Goan-gil, Geumcheon-myeon, Naju-si, Jeollanam-do, KOREA",,,,0,,,,,,,,True
주식회사 국민산업,"Kukmin Industry Co., Ltd.",410-81-53038,,,손세현,건설외,시설물유지관리업외,"4232, 4122, 4250","28C,28B,28D","정보통신공사, 토목공사, 시설물 유지관리서비스","Information Telecommnication Works, Civil Works, and Facility Maintenance Works",전라남도 나주시 금천면 고안길 24-12 ,"24-12, Goan-gil, Geumcheon-myeon, Naju-si, Jeollanam-do, KOREA",,,,0,,,,,,,,True
주식회사 대한네트웍,"DAEHAN NETWORK Co., Ltd.",238-88-00127,,,심점구,건설업외,정보통신공사업외,4232,28C,정보통신시설공사 및 유지보수(포장공사),Information Telecommnication Works and Maintenance(Road Pavement Works),전라남도 장성군 진원면 청용길 65-6 ,"65-6, Cheongyong-gil, Jinwon-myeon, Jangseong-gun, Jeollanam-do, KOREA",,,,0,,,,,,,,True
미쉘원홀딩스㈜,"MichelleWon Holdings Co., Ltd.",712-87-02494,,,이종국,정보통신업,응용 소프트웨어 개발 및 공급,"5822, 4791","33B,29A","1. 응용소프트웨어 개발 및 공급
2. 전자상거래(생활잡화, 식품, 의류등)","1. Application software development and supply
2. E-commerce (daily goods, food, clothing, etc.)","경기도 수원시 팔달구 세지로 394, 406호 (우만동)","#406, 394, Seji-ro, Paldal-gu, Suwon-si, Gyeonggi-do, KOREA",,,,0,,,,,,,,True
미쉘원홀딩스㈜,"MichelleWon Holdings Co., Ltd.",712-87-02494,,,이종국,정보통신업,응용 소프트웨어 개발 및 공급,"5822, 4791","33B,29A","1. 응용소프트웨어 개발 및 공급
2. 전자상거래(생활잡화, 식품, 의류등)","1. Application software development and supply
2. E-commerce (daily goods, food, clothing, etc.)","경기도 수원시 팔달구 세지로 394, 406호 (우만동)","#406, 394, Seji-ro, Paldal-gu, Suwon-si, Gyeonggi-do, KOREA",,,,0,,,,,,,,True
㈜태창이앤아이,TAECHANG E&I,135-86-42799,,,윤영기,제조업,"산업처리공정제어장비, 배전반, 자동제어반","2721, 2812","19D,19A","반도체/LCD장비의 자동제어 Control 판넬에 대한 설계, 개발 및 생산","Design, Development and Production of Automatic Control Panel of Semiconductor/LCD Equipment","경기도 수원시 영통구 신원로 306, 1동 105, 106호 (원천동, 영통이노플렉스-1단지)","#105, #106, 1dong, 306, Sinwon-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, KOREA",,,,0,,,,,,,hwlim@tceni.co.kr,True
주식회사 유성에스티,"YUSUNG S.T Co., Ltd.",708-87-00255,,,박민호,"제조업, 부동산","반도체,LCD부품가공, 임대","2927, 2592, 2629","18A,17B,19B","정밀 절삭 가공부품 생산(반도체용 기계부품(LCD, LED), 제조기계용 부품, 조립금속제품용)","Production of precision-cutting parts(mechanical parts for semiconductors (LCD, LED), parts for manufacturing machines, assembly metal products)",충청남도 아산시 둔포면 아산밸리남로 193 ,"193, Asanbaellinam-ro, Dunpo-myeon, Asan-si, Chungcheongnam-do, KOREA",,,,0,,,,,,,,True
㈜세종기획,"SEJONG Package & Development Co., Ltd.",201-86-16695,,,위강복,"제조, 서비스업","인쇄, 제품디자인","1811, 1812",09A,인쇄물의 설계 및 제작,The Design and Printing of Printed Materials,"서울특별시 중구 퇴계로36가길 9, 4층 (필동2가)","4F, 9, Toegye-ro 36ga-gil, Jung-gu, Seoul, KOREA",,,,0,,,,,,,,True
안성에이텍㈜,"Ansung A-Tech Co., Ltd.",412-81-55764,,,이미정,"제조업, 도소매","증장비 및 농기계용 유압배관, 호스 제조, 유공압 제조 외",2912,18A,"유,공압 기기 제조(HOSE, PIPE ASSEMBLY)","Manufacture of hydraulic and pneumatic equipment (HOSE, PIPE ASSEMBLY)","충청남도 천안시 서북구 입장면 기로1길 75, 에이동","A Dong, 75, Giro 1-gil, Ipjang-myeon, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA",,,,0,,,,,,,,True
안성에이텍㈜,"Ansung A-Tech Co., Ltd.",412-81-55764,,,이미정,"제조업, 도소매","증장비 및 농기계용 유압배관, 호스 제조, 유공압 제조 외",2912,18A,"유,공압 기기 제조(HOSE, PIPE ASSEMBLY)","Manufacture of hydraulic and pneumatic equipment (HOSE, PIPE ASSEMBLY)","충청남도 천안시 서북구 입장면 기로1길 75, 에이동","A Dong, 75, Giro 1-gil, Ipjang-myeon, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA",,,,0,,,,,,,,True
㈜남광,"Namkwang Co., Ltd.",790-81-00437,,,장성중,건설업,기계설비공사업,4220,28C,기계 설비 설치 및 유지보수,Installation and maintenance of machine equipment,"울산광역시 울주군 온산읍 산암로 440, 317호","#317, 440, Sanam-ro, Onsan-eup, Ulju-gun, Ulsan, KOREA",,,,0,,,,,,,nkc.co@hotmail.com,True
㈜숨터솔루션,"SOOM TEO SOLUTION CO., LTD.",126-87-01995,,,구병식,제조업,층간소음차음제,2219,14A,"바닥 충격음 차단제의 설계, 개발 및 생산","Design, Development and Production of Floor Impact Sound Blocker",경상남도 의령군 봉수면 한지18길 46,"46, Hanji 18-gil, Bongsu-myeon, Uiryeong-gun, Gyeongsangnam-do, KOREA",,,,0,,,,,,,,True
주식회사 우강테크,"Wookang Tech Co., Ltd.",415-88-02213,,,김지언,제조업외,도장및기타피막처리업 외,2592,17B,"철골, 기계, 플랜트의 표면 및 도장 처리","Surface and painting treatment of steel frame, machine and plant","충청남도 당진시 우강면 박원로 1, 마동","1, Bagwon-ro, Ugang-myeon, Dangjin-si, Chungcheongnam-do, KOREA",,,,0,,,,,,,jieoun70@naver.com,True
주식회사 엔와이엘이디,"NY LED Co., Ltd.",326-81-00954,,,이우조,제조업,"LED 조명, 전기조명자재,","2842, 2812",19A,"매입형 및 고정형LED등기구, 투광조명기구(LED용), 공장 실내 LED등기구, 이동형LED등기구, 전기용품(케이블릴, 멀티탭), LED센서등, LED가로등 및 보안등, LED경관조명기구의 설계, 개발 및 생산","Design, Development and Production of Recessed LED Luminaires and Fixed LED Luminairres, Floodlight Fixture(for LED), Factory Indoor LED Lighting Fixtures, Portable LED Luminaire, Electrical Appliances (Cable Reel, Multi-Tap), LED Sensor Luminaires, LED Luminaires for Road Street and Area Lighting, LED Landscape lighting fixtures",경상남도 양산시 동면 석산4길 5-13,"5-13, Seoksan 4-gil, Dong-myeon, Yangsan-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,,True
델타인덱스 주식회사,DELTAINDEX Inc.,560-88-00077,,,심재복,"서비스업, 제조업, 소매업","소프트웨어 개발 및 공급업, 교육용역, 전자부품 및 반도체 제조, 전자상거래, 시스템 시험평가 및 컨설팅, 기술 및 학술용역, 연구개발업",5822,33B,소프트웨어의 개발 및 검증,Software Development and Validation,"대전광역시 유성구 문지로 272-16, 513호(문지동, 인공지능센터)","272-16, Munji-ro, Yuseong-gu, Daejeon,  KOREA",,,,0,,,,,,,,True
주식회사 에이팀코리아,"AtimKorea Co., Ltd.",879-81-01665,,,이태훈,제조업 외,전기공급 및 제어장치 외,"2812, 4220","19A,28D","전기공급 및 제어장치(모터구동용 인버터, 유량계, 압력계)에 대한 생산 및 설치","Production and installation of electricity supply and control devices (motor drive inverters, flow meters, pressure transmitter)",충청남도 천안시 동남구 통정6로 38-31 (신방동),"38-31, Tongjeong 6-ro, Dongnam-gu, Cheonan-si, Chungcheongnam-do, KOREA",,,,0,,,,,,,atimkorea@atimkorea.com,True
㈜더지,"THE G Co., Ltd.",378-81-01202,,,이인향,"도매 및 소매업, 제조업","가구, 전자상거래 도소매업",3201,23A,"매트리스의 설계, 개발 및 제조","Design, Development and Manufacture of Mattress",충청북도 청주시 서원구 남이면 청남로 1388-31,"1388-31, Cheongnam-ro, Nami-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do, KOREA",,,,0,,,,,,,,True
㈜더지,"THE G Co., Ltd.",378-81-01202,,,이인향,"도매 및 소매업, 제조업","가구, 전자상거래 도소매업","4643, 4752",29A,매트리스 판매,Wholesale and Retail of Mattress,충청북도 청주시 서원구 남이면 청남로 1388-31,"1388-31, Cheongnam-ro, Nami-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do, KOREA",,,,0,,,,,,,,True
